id,anchor,target,context,score
6e3e3bff3b052674,opaque walls,tire truing machine,B29,0.25
3436b012dc7b0924,opaque walls,transparent walls,B29,0.25
81c14d3f4ca1b9a7,opaque walls,wall street journal,B29,0
3ebcfb2388736899,opaque walls,wall system,B29,0.5
4eacc8d2079cd8f0,opaque walls,x ray walls,B29,0
00043a85bc0fdecc,opc drum,actuator,F16,0.25
755f049fd6228e36,opc drum,axle,F16,0.25
da3a0a2a25ee30e1,opc drum,drive,F16,0.25
0409f89532ce8e58,opc drum,drive gear,F16,0.25
dcef317e87d54460,opc drum,drive shaft,F16,0.25
d7702fe9258cb3e9,opc drum,shaft,F16,0.25
03ad4e11885c94f8,opc drum,body,G02,0
4942e1487176aa51,opc drum,carbon based photoconductor drum,G02,0.75
ab8c0d1ea902ea0e,opc drum,color image creator,G02,0.5
7441c8d8aeafb1e8,opc drum,copier device part,G02,0.5
786f753ba5e9b755,opc drum,copier opc drum,G02,0.75
518134e7fde9c87a,opc drum,drum,G02,0.5
9f71e7d781c5ba5a,opc drum,drum brake,G02,0
7a0feefdb6ba311f,opc drum,drum kit,G02,0
e6de7e2e3092e753,opc drum,drum set,G02,0
06468f55004c8ee3,opc drum,electrolytic bath,G02,0.5
78e2d693487cdec6,opc drum,electrostatic bearing body,G02,0.5
b4dfc2c29f5d4a2c,opc drum,electrostatic bearing drum,G02,0.5
e592be021670b0c8,opc drum,electrostatic photosensitive body,G02,0.5
8c5fc6f98a3bf1e0,opc drum,electrostatic photosensitive drum,G02,0.5
7e613b4155bed89e,opc drum,exposed,G02,0.25
7737e4c63603240e,opc drum,exposed media,G02,0.25
0a246a50d980af6b,opc drum,first washing drum,G02,0.25
e88f4eac87a53b0a,opc drum,image,G02,0.25
bba29dcc32e01e53,opc drum,image bearing body,G02,0.5
a7c0b86937d713a0,opc drum,image bearing drum,G02,0.5
0fee2e87cd3761bc,opc drum,image maker,G02,0.5
8c15e8c66148f7eb,opc drum,image media,G02,0.5
01cc98fc2360d214,opc drum,image photosensitive body,G02,0.5
2f0de1992de5c7ca,opc drum,image photosensitive drum,G02,0.5
872af1b774cb1283,opc drum,imager,G02,0.5
4112d61851461f60,opc drum,inorganic photoconductor drum,G02,0.25
3f732b027e4918f5,opc drum,integrated tub,G02,0.25
34cd6644c58eb2c2,opc drum,laundry machine,G02,0.25
fb60c5bd90e21bbc,opc drum,material drum,G02,0.5
3a226613347c28b4,opc drum,media viewer,G02,0
054b98f0a3a48d22,opc drum,opc server,G02,0
93ae8b5a261eae57,opc drum,organic photoconductor drum,G02,0.75
c0eb51ca205e8261,opc drum,photoconductive drum,G02,0.5
85980cfff648821b,opc drum,photoconductive medium,G02,0.5
725bccbd7a470ca3,opc drum,photoconductive member,G02,0.5
b7f53776b72c4435,opc drum,photoconductive photosensitive drum,G02,0.5
23564dc3cd38efee,opc drum,photoconductive photosensitive member,G02,0.5
a37d992712c584de,opc drum,photoconductive roller,G02,0.5
8780f309bfe9ead9,opc drum,photoconductor,G02,0.5
cbde48d907451a4b,opc drum,photoreceptor,G02,0.25
8aa9f0a6cdce25f5,opc drum,photosensitive drum,G02,0.75
14f6c27303b7c07d,opc drum,photosensitive medium,G02,0.5
09f3c94d3def1c3b,opc drum,photosensitive member,G02,0.5
a8ddeb946cba6e93,opc drum,photosensitive photoconductive drum,G02,0.5
f14e831cff3ea15c,opc drum,photosensitive photoconductive member,G02,0.5
67fd52f107af2764,opc drum,photosensitive roller,G02,0.5
c419875bbfa7bbfa,opc drum,printer,G02,0.25
063aeb325334aa36,opc drum,toner cartridges,G02,0.25
ee6b64963455f531,opc drum,color image,G03,0.25
6a38764d96e1d82d,opc drum,copier,G03,0.25
4df06e492b3da204,opc drum,covered conductor,G03,0
2c119548dd22ac45,opc drum,drum pad,G03,0
60f9fe902b546069,opc drum,drum printing,G03,0.5
de3ac98b07a36ce0,opc drum,drum scanner,G03,0.5
a7e8a6f218ba5ee2,opc drum,electrical conductivity,G03,0.25
fd70b72d1e90d7bf,opc drum,electrostatic charge,G03,0.25
323194b5b53386ff,opc drum,kit kat,G03,0
810c1c536d7db83e,opc drum,material table,G03,0
b80218e6f1898df4,opc drum,opc cement,G03,0
9148accbf6a46327,opc drum,opc drum repair system,G03,0.5
8dea2ec959bcc63e,opc drum,organic photoconductor drum,G03,0.75
d409ab5f2eab9f21,opc drum,pc mouse,G03,0
187af16d58a4b0a8,opc drum,photoconductive characteristics,G03,0.25
fe66cd0b1f63be74,opc drum,photoconductor,G03,0.5
e017ac0e9a127266,opc drum,plate,G03,0.25
6f3e2990de671a80,opc drum,printer,G03,0.25
2a0512cb59b45cee,opc drum,printing material,G03,0.5
560f0363f001fcd3,opc drum,sheet,G03,0.25
38eecdbbaff28a44,opc drum,toner kit,G03,0.5
678205f4a2485a14,opening assembly,air conditioning,B60,0.25
1856733ba1f92052,opening assembly,assembly language,B60,0
52e8d62d88db34a4,opening assembly,bumper beam,B60,0.25
14189014d8d6e10d,opening assembly,closing assembly,B60,0.25
a9678f1be0526d71,opening assembly,disc,B60,0.25
d2edf152ad837484,opening assembly,eye opening,B60,0
2fcf6da5966e63f5,opening assembly,hinged based opening,B60,0.5
b63ff0b6513d1301,opening assembly,main opening drive mechanism,B60,0.5
d924e6e6ecfa157c,opening assembly,medical shunt assembly,B60,0
c0b3b995b2831821,opening assembly,opener,B60,0.75
bb9752a2c2784c24,opening assembly,opener disc,B60,0.5
80dbdea7db113dcb,opening assembly,opening angle glaucoma,B60,0
80ba0f77bed99187,opening assembly,opening apparatus,B60,0.75
ae92ccd2a48c146d,opening assembly,opening arteries,B60,0
8b9dc998364776b0,opening assembly,opening assembly,B60,1
f18bb1c804db23cc,opening assembly,opening eyes,B60,0
1c455866959d3c16,opening assembly,opening member,B60,0.5
2b5375c6861ac81f,opening assembly,opening system,B60,0.75
1a27928519abb140,opening assembly,rack and pinion,B60,0.5
bc879732e8a8973c,opening assembly,resealing mechanism,B60,0.5
da0109ea5815bcaf,opening assembly,seal,B60,0.25
937b40a79d134697,opening assembly,seals,B60,0.25
9a4d540d68835465,opening assembly,seat belt airbag,B60,0.25
14086d320f71a882,opening assembly,slidable,B60,0.25
717c0e076da7b84f,opening assembly,worm gear,B60,0.25
c6085a4e99467656,opening assembly,apparatus mechanism,B65,0
7e36e81cd0ee2f9e,opening assembly,assembly,B65,0.25
88d284aff991d51d,opening assembly,assembly opening,B65,0.5
147051960e9386af,opening assembly,bag opening assembly,B65,0.5
6bfa2e9be527a077,opening assembly,controller,B65,0.25
577ad0ade9a8b0e5,opening assembly,end opening assembly,B65,0.5
3ea83595c508439d,opening assembly,opener,B65,0.75
57f618694153be2b,opening assembly,opener assembly,B65,1
c44aebf5d274a3b2,opening assembly,opening apparatus,B65,0.75
12a0b0540a8ff2f8,opening assembly,opening device,B65,0.75
ba1e7634410c67d7,opening assembly,opening mechanism,B65,0.75
b18178c21815ec14,opening assembly,actuating device,E05,0.5
944ef17e3d770090,opening assembly,actuating mechanism,E05,0.25
1e03aa9a73f22a08,opening assembly,actuator,E05,0.25
b8312a5e548eb723,opening assembly,assembly election,E05,0
cd5b968b425d2f03,opening assembly,assembly opening,E05,1
3e71eeba2e918460,opening assembly,auxiliary actuator mechanism,E05,0.5
98002666aa25c2e9,opening assembly,auxiliary opening assembly,E05,0.5
5894805b3a625dbd,opening assembly,auxiliary opening mechanism,E05,0.5
ca953afa800889c0,opening assembly,closing assembly,E05,0.25
2a248b08dc0c9537,opening assembly,cycle wheel,E05,0
7a91d9c9d89f0c40,opening assembly,door hinge mechanism,E05,0.25
4e18f95513224739,opening assembly,door opening assembly,E05,0.5
ed2cea3893edc2d6,opening assembly,eye opening degree,E05,0
0b0947a5be56a360,opening assembly,heart opening,E05,0
7125248f4446a319,opening assembly,lock,E05,0.25
3ae28281c2f3fb17,opening assembly,locking assembly,E05,0.25
34c2c93638da3036,opening assembly,locking device,E05,0.25
fda51f27143bd6bf,opening assembly,locking system,E05,0.25
093b352a08a9800a,opening assembly,mechanism of respiration,E05,0
dcac8326d47df5aa,opening assembly,medical shunt assembly,E05,0
049614f98375b2aa,opening assembly,motorised sunshade for glazed window,E05,0.25
3ad925afdeed5a67,opening assembly,opener apparatus,E05,0.75
47b4dbe511a28f59,opening assembly,opening,E05,0.5
eff6b43b5bb1f569,opening assembly,opening actuator assembly,E05,0.5
6c2cbc03307951cf,opening assembly,opening actuator mechanism,E05,0.5
bc80f55317e1ad95,opening assembly,opening assembly,E05,1
a2d5da0b2b4d13df,opening assembly,opening device,E05,0.5
a20537882697e827,opening assembly,opening mechanism,E05,0.5
565995421fdab9b7,opening assembly,opening system,E05,0.75
b2f433d0649472ad,opening assembly,recessed opening assembly,E05,0.5
7d157fe94d0369f7,opening assembly,release,E05,0.5
c6a64ed4aa5487a2,opening assembly,release device,E05,0.5
13560941ec7a7c28,opening assembly,release system,E05,0.75
fcd917ddb2604a68,opening assembly,slider wheel,E05,0.25
f4bba7297a0adc9f,opening assembly,sliding mechanism,E05,0.5
f76ac89a6e451327,opening assembly,spring biased door,E05,0.5
56e0e6f3265fcd74,opening assembly,unlock assembly,E05,0.5
ac21ebd8f3b3dec0,opening assembly,window,E05,0.25
623c6dd95d4d7af0,opening assembly,assembly,E06,0.5
26ca3c7040e2667e,opening assembly,frame assembly,E06,0.5
87ea4ddc8ebb6f2b,opening assembly,mounting assembly,E06,0.25
996238150da42d16,opening assembly,opening,E06,0.5
14aab2da265d218b,opening assembly,opening system,E06,0.75
26f1efd31e2eb786,opening assembly,retracting assembly,E06,0.25
006956cbbbe8ca63,opening assembly,retracting system,E06,0.25
9379a4973631e7aa,operate by vacuum,airbag inflators,B60,0.25
43c5be4c92bdbe65,operate by vacuum,atmospheric pressure,B60,0.25
3df73e912481fa29,operate by vacuum,flatproofing material filled tires,B60,0.25
0459f72dc57970e9,operate by vacuum,high vacuum system,B60,0.5
1a8a97aaab3822ca,operate by vacuum,lumen vacuum tube,B60,0
f6c8a2ca35dbaf0e,operate by vacuum,motor,B60,0.25
155d406225ffed73,operate by vacuum,negative pressure generator,B60,0.5
ca2e960cd6db1824,operate by vacuum,operate business,B60,0
daaba41c713cec08,operate by vacuum,operate by air sucking force,B60,0.5
3de45eff7a3ce8f7,operate by vacuum,operate by vacuum,B60,1
8ec9c13168d87e91,operate by vacuum,operate computer,B60,0
509090a4c7ff12cd,operate by vacuum,operate under vacuum,B60,0.75
1df676a68b4e6d01,operate by vacuum,operated by mesh network,B60,0
21fedbc216127912,operate by vacuum,operated by shunt,B60,0
1c457396b1a7aee6,operate by vacuum,pumping,B60,0.25
65c8d9ad8c0d1c19,operate by vacuum,used in vacuum pressure system,B60,0.5
74abba70c8a6385d,operate by vacuum,utilize by vacuum,B60,0.75
b91ca312b935acff,operate by vacuum,vacuum deposition,B60,0
85b18a1c5f9ff271,operate by vacuum,vacuum system,B60,0.5
fa478b6de11cf16b,operate by vacuum,vehicle operator advisor,B60,0.25
afc0ab1470c6a944,operate by vacuum,work by vacuum,B60,0.75
e709d23478cc75cc,operate internal combustion engine,carburettor system,F01,0.25
ae2da74a012ab94a,operate internal combustion engine,combustion flask,F01,0
854609451443aa4e,operate internal combustion engine,conventional frame,F01,0
10637bad56d2870a,operate internal combustion engine,efficient operation of combustion engine,F01,0.5
a0562ee8652bccb0,operate internal combustion engine,engineers day,F01,0
f871db0948142a68,operate internal combustion engine,fluid flow circuit,F01,0.25
f8f171e5e770fe89,operate internal combustion engine,gas conveying system,F01,0.25
17828307cefd703c,operate internal combustion engine,ideal gas law,F01,0.5
2a2c9d18421e91f9,operate internal combustion engine,internal audit,F01,0
f0d67ad2b8c67a1a,operate internal combustion engine,internal hard disk,F01,0
b25f25e5252a662a,operate internal combustion engine,operate as engine,F01,0.5
fa502c83df4702a6,operate internal combustion engine,operate automotive gasoline engine,F01,0.5
27bac61f67f68641,operate internal combustion engine,operate combustion engine,F01,0.5
97a447ae02a0aebc,operate internal combustion engine,operate diesel engine,F01,0.5
39c9751788e43a8b,operate internal combustion engine,operate engine,F01,0.5
ec4ec2e20425e2b9,operate internal combustion engine,operate gas turbine engine,F01,0.5
d1cfe7a605da97a3,operate internal combustion engine,operate internal combustion engines,F01,1
ae53ee98e860e03c,operate internal combustion engine,operate piston engine,F01,0.5
84c0dd8a730052c2,operate internal combustion engine,operate single cylinder engine,F01,0.5
9f2c11c6658a7640,operate internal combustion engine,oxidizer,F01,0.25
3549ad6c9fdb4bf7,operate internal combustion engine,piston cooling system,F01,0.25
fcbedda38aab01d0,operate internal combustion engine,rocket propulsion systems,F01,0.5
43eacd46892d0de2,operate internal combustion engine,support boat,F01,0
aac2719ead962051,operate internal combustion engine,using conventional combustion engine,F01,0.5
93719553a5673a0b,operate internal combustion engine,warming up system,F01,0.25
48fb5d60d69851cf,operate internal combustion engine,activate internal combustion engines,F02,0.75
c7e1523ef3b66358,operate internal combustion engine,car,F02,0.25
fe6784dfe1d4baf4,operate internal combustion engine,control panel,F02,0
42b0876ccaa73a89,operate internal combustion engine,diesel engine,F02,0.5
bc0e677c19ffd289,operate internal combustion engine,easy to operate blood taking needle,F02,0
db9220d5559277fc,operate internal combustion engine,engine,F02,0.25
1c857d282a2fbb81,operate internal combustion engine,ic chip,F02,0
5b06bcf4e5b1b80c,operate internal combustion engine,ic engine,F02,0.75
9900abb8bec04356,operate internal combustion engine,ic engines,F02,0.5
a7d1b9de5130810f,operate internal combustion engine,idling control apparatus,F02,0.25
887b4554580a2ac6,operate internal combustion engine,internal blood environment parameter,F02,0
6b5f25218dc1cbdc,operate internal combustion engine,internal blood vessel,F02,0
51adb9c7d4de6329,operate internal combustion engine,internal combustion engine,F02,0.75
8c08541609d51d2e,operate internal combustion engine,operate as engine,F02,0.5
c06053318eca4bc7,operate internal combustion engine,operate engine,F02,0.5
821369e87d5d3a2b,operate internal combustion engine,operate gas turbine engine,F02,0.5
18539405b89d678e,operate internal combustion engine,operate ic engines,F02,1
e4b9e1357e604ad6,operate internal combustion engine,operate internal combustion engines,F02,1
4dfb4503bca8c2d5,operate internal combustion engine,operate piston engine,F02,0.5
d6558cd74a71ad40,operate internal combustion engine,operator,F02,0
a8e998053dc3aa77,operate internal combustion engine,piston cooling system,F02,0.25
62f063afbd66d3d6,operate internal combustion engine,run ic engines,F02,0.75
0b3432e01bb654a7,operate internal combustion engine,secondary voltage waveform detecting device,F02,0.25
9cd501403b8aff04,operate internal combustion engine,stuffing box,F02,0.25
1971510eedbcd6a3,operate internal combustion engine,working with engine,F02,0.5
12cead62c724cf87,operating channel,bore,A61,0.25
e11f14e3eb627d83,operating channel,central,A61,0.25
197ca3cc1db0e799,operating channel,central duct,A61,0.5
6a5cbae211ef400f,operating channel,channel,A61,0.5
d5ba7dbf24f1e23d,operating channel,distal lumen,A61,0.25
4518507bbcb0bb39,operating channel,distal portion,A61,0.25
5019c6b9ea2a7ffd,operating channel,inner lumen,A61,0.25
5052e376cb763200,operating channel,inner portion,A61,0.25
db05b1482fe623a7,operating channel,longitudinal operating,A61,0.5
4c33088ad5561733,operating channel,longitudinal operating channel,A61,0.5
7994dfc33106b3e2,operating channel,longitudinal working channel,A61,0.5
7ba8f0b14ee2c5d6,operating channel,lumen,A61,0.25
f54788e61b8eac70,operating channel,operating,A61,0.5
b0eb90d090319a18,operating channel,operating passage,A61,0.75
3724354a8ee3d58a,operating channel,passageway,A61,0.5
d24e82ca146040d3,operating channel,working channel,A61,0.5
389fffe32610c4cb,operating channel,working passage,A61,0.5
ead09532ff4de85d,operating channel,acceleration,G07,0
454a6c73bca6a171,operating channel,actuating member,G07,0.25
100d720b56086149,operating channel,average power temperature,G07,0.5
7b3d8606e853cd1c,operating channel,average power voltage,G07,0.5
257d4ab7b6d2ec73,operating channel,average temperature,G07,0.5
a657ef8d723ca1b9,operating channel,average temperature voltage,G07,0.5
606ed3591a713553,operating channel,bandwidth,G07,0.25
397db2ffffc2065e,operating channel,channel,G07,0.5
1a6776a9e1fa97a2,operating channel,channel frequency,G07,0.5
35b3d78b0c25bb83,operating channel,channel rejection,G07,0.25
1a44aab8a8b4c53e,operating channel,frequency range,G07,0.25
4836a4a66680e6a7,operating channel,impedance,G07,0.25
f56d706694a9b42e,operating channel,internal temperature,G07,0.5
31fa8714897ad9ad,operating channel,internal voltage,G07,0.5
c22e0f9e54058f8c,operating channel,locking member,G07,0.25
3903153e55a589be,operating channel,neighbor channel,G07,0.5
ace97119bf30513b,operating channel,operating activity,G07,0
2002c447a72c33c6,operating channel,operating channel devices,G07,0.5
05425418889ca192,operating channel,operating power temperature,G07,0.5
d654072df5256d88,operating channel,operating power voltage,G07,0.5
5dc171f5ee20ba2f,operating channel,operating system,G07,0
2ce415a9aa5bea32,operating channel,operating temperature,G07,0.5
4b93e1aa4f1b9bc3,operating channel,operating unit,G07,0
c90bc45dfa08be1d,operating channel,operating voltage,G07,0.5
902623c97f3fb05a,operating channel,operation area,G07,0
de30514e6218b0b9,operating channel,operation channel,G07,1
989f00272ac1e694,operating channel,receiving channel,G07,0.5
e09c65c4891785e9,operating channel,receiving hand,G07,0
73a8d870f3dcef54,operating channel,wifi channel,G07,0.25
d2706bbf2a60ff8c,operating channel,wireless communication,G07,0.25
774f1fac5cf5ac2b,operating channel,work channel,G07,0.75
910b9d2d9c389962,operating channel,work hours,G07,0
1840a7c0d0a380d1,operating channel,access being configured,H04,0.5
ca1b86d264f1289b,operating channel,access being operable,H04,0.5
2dff960b31549c85,operating channel,access configured,H04,0.5
3beed1e0587658a5,operating channel,access operable,H04,0.5
e25fea05f2931e49,operating channel,active frequency,H04,0.5
855890bb36da45f0,operating channel,active rat,H04,0.5
302c8fafeb7840bc,operating channel,ap being configured,H04,0.5
59c0fec6842cc184,operating channel,ap being operable,H04,0.5
d7817176684283fd,operating channel,ap configured,H04,0.5
85724b2ec097902c,operating channel,ap operable,H04,0.5
116926e237e2a346,operating channel,band,H04,0.5
a021a6b27347954c,operating channel,carrier,H04,0.25
bd306c37e9ba4029,operating channel,channel,H04,0.5
8fbbc37324d49ed7,operating channel,channel of operation,H04,1
9b386a96c57be0b6,operating channel,communication channel,H04,0.25
35a72fb8b1129d60,operating channel,communication channels,H04,0.5
3f9488f042c17705,operating channel,current channel list,H04,0.25
54625917a4c069e4,operating channel,dedicated carrier,H04,0.5
8623008b9c6e6f1b,operating channel,dedicated channel,H04,0.5
51fd9617f36d1ff4,operating channel,dedicated discovery,H04,0.25
015c5c03ea10c562,operating channel,dedicated discovery channel,H04,0.5
8f5155fca53c3a4f,operating channel,existing channel,H04,0.5
16e10f6e7cad22cc,operating channel,frequency,H04,0.5
73391e711f1edecb,operating channel,general channel,H04,0.5
d4dd9f32ad82d4dc,operating channel,inactive channel selecting resource,H04,0.25
cd2f0dafe62bc50a,operating channel,new bandwidth,H04,0.5
676267e95902a4f3,operating channel,news channel,H04,0
fec45aa852e18e50,operating channel,non operating channel,H04,0.25
be986455532b80d2,operating channel,operating channels,H04,1
1f72c6529bcd8cc0,operating channel,operating discovery,H04,0
47cd3ec2151b3372,operating channel,operating discovery channel,H04,0.75
c7d6bed780867a68,operating channel,operating expenses,H04,0
42684352b3c2255f,operating channel,operating system,H04,0
90d74b25186454c1,operating channel,operation channel,H04,1
2369d2e51ffca72c,operating channel,operation channels,H04,1
8cb05d2f40fc6d2f,operating channel,operational status,H04,0.25
7884857d8953aa92,operating channel,rat,H04,0.5
2eb2cc1cf3e8d01e,operating channel,serving carrier,H04,0.5
5e077e7f73770be3,operating channel,serving channel,H04,0.5
1eee1f678fe50cca,operating channel,trans receiving operating channel,H04,0.75
a2cee2ffe6d28963,operating channel,tv channel,H04,0
c25790c3506cebd7,operating channel,water channel,H04,0
68d9215d96dee55b,operating channel,wlan channel,H04,0.5
cf056935791e85c8,operating channel,working channel,H04,0.75
60fcecd8cc688595,operational height,altitude,B61,0.25
1b66761bf54dbc81,operational height,angle,B61,0.25
9eb4d778a4bbd31c,operational height,automated rail inspection system,B61,0.25
2358bdcf15b27389,operational height,back plate portion,B61,0.25
d3bf55dea6ba7362,operational height,elevated height,B61,0.5
2b87e1868b757a83,operational height,elevated space,B61,0.25
842acdfda9077582,operational height,elevation,B61,0.25
6e2f84f1c7eb14dc,operational height,elevation height,B61,0.5
ed684955a8f1035d,operational height,elevation space,B61,0.25
403f8a6c6c5421e9,operational height,enclosure,B61,0.25
01897c0a2bd68b5e,operational height,functional height,B61,0.75
f0537ad5c5fb7f1b,operational height,height of statue,B61,0
db2ae7af483c8c12,operational height,operational altitude,B61,0.75
f0d2780d0ba79f6d,operational height,operational amplifier,B61,0
02b7ec4a0c8f2618,operational height,operational depth,B61,0.25
4362cdd9e02e3071,operational height,operational height,B61,1
214c189072fc20d9,operational height,operational peak,B61,0.75
200b6d4d4943e9a0,operational height,operational position,B61,0.5
e3bb015a1f499caf,operational height,operational research,B61,0
972a13997a9b73b9,operational height,operational risk score for patient,B61,0
f47481a7eeab2a0e,operational height,operational security,B61,0
79102a25c3edf68f,operational height,operational system,B61,0.5
0f6fe5e7ae67fa8f,operational height,railway orbital information transmitting,B61,0.25
fcfd09838d3307ee,operational height,spring member,B61,0.25
9417e2c69a4e0148,operational height,train control system,B61,0.25
1317a0e4d37c9042,operational height,working directory,B61,0
22cab7f72686f4a6,operational height,working height,B61,0.75
bb5dfaee44bf0a1c,operator identification information,addition operator,H04,0
1f78f4f5e53f67ee,operator identification information,availability information,H04,0
6861f8a29dfbbdbc,operator identification information,customer card number,H04,0.25
3628a8dd4a28c385,operator identification information,division operator,H04,0
0e2846f791962310,operator identification information,entering user identification,H04,0.25
191e7b1f18b6be98,operator identification information,identification document,H04,0.25
b947c96609706e65,operator identification information,identifying the operator of the terminal,H04,0.5
96cfb9e1753459a9,operator identification information,include operator identification,H04,0.5
2213fe59b53bcca5,operator identification information,information,H04,0.25
71905192b01d589b,operator identification information,information identification,H04,0
05045dcbc699169d,operator identification information,land information,H04,0
e4461af1fe9f26c4,operator identification information,mobile operator identification information,H04,0.5
4abbc26073d8ab1e,operator identification information,multiplication operator,H04,0
6d73d13bdd80c927,operator identification information,object identification device,H04,0.25
f33027206fc5a2c0,operator identification information,operation id,H04,0.25
16e01f9ed5b3b9a0,operator identification information,operation information,H04,0.5
c670d715ccd059aa,operator identification information,operator,H04,0.25
59e0492f52c37252,operator identification information,operator configuration information,H04,0.5
3085142b41b04a32,operator identification information,operator id,H04,0.75
166865f221e5dd31,operator identification information,operator id card,H04,0.5
8e5532eaa3effac8,operator identification information,operator identification,H04,0.5
c40fc45f42d8a115,operator identification information,operator identification data,H04,0.75
361b56511d70abb1,operator identification information,operator identifier input,H04,0.5
56e17540d7b32b71,operator identification information,operator information,H04,0.5
4db3fdba96f8dc4b,operator identification information,operator of the image reading apparatus,H04,0.5
aa6c8b884d08ad3a,operator identification information,operator session configuration information,H04,0.5
838d9b4b767c7481,operator identification information,operator session information,H04,0.5
efeaddc94434a512,operator identification information,operator terminal configuration information,H04,0.5
a004a3f71906b767,operator identification information,operator terminal session information,H04,0.5
4128fbaa3bd79edc,operator identification information,person identification code,H04,0.5
063e67d59876e127,operator identification information,risk identification,H04,0
b7503bef5bf9290a,operator identification information,session configuration information,H04,0.25
88a352e479b7e3d8,operator identification information,session data,H04,0
0b9b61e666c963ec,operator identification information,session information,H04,0.25
34a80a4527a1e24a,operator identification information,session terminal configuration information,H04,0
10b9918113b88be2,operator identification information,ternary operator,H04,0
a028775c8a6a7735,operator identification information,user identifying data,H04,0.75
f9c16fc4addc48cb,operator identification information,user identity code,H04,0.25
256ab9562a7ecf75,operator identification information,user information,H04,0.25
8c2667fb5148fe0a,operator identification information,video identification network,H04,0.25
d243a7df0eb49e40,opposing walls,airway wall,A46,0
c7c208b87847321d,opposing walls,barrier,A46,0.25
eced00e8b2827f00,opposing walls,barriers oppositely placed,A46,0.25
78bcaeaf373a0c01,opposing walls,different walls,A46,0.5
7c486b356cedaad6,opposing walls,handles,A46,0
fc2ee70656b397bd,opposing walls,members,A46,0.25
8dd4c974d8cbb2f1,opposing walls,obstacle,A46,0.5
cfc7576d97f32ea1,opposing walls,opposing barrier,A46,0.75
ecc319c5c2fa7b50,opposing walls,opposing magnetic fields,A46,0
5edea2d41a8bc27e,opposing walls,opposing reaction,A46,0
2c6b63a8243ed044,opposing walls,opposing side,A46,0.75
86e4d8cccb162d98,opposing walls,opposing thumbs,A46,0
61ac68ad0f963de9,opposing walls,opposite walls,A46,1
7bfb76f38ca85c61,opposing walls,resistance,A46,0.25
5485b52d46d40926,opposing walls,resistance wall,A46,0.75
f0fcc9d7507aa045,opposing walls,sides,A46,0.5
7212cc5e1a497ff3,opposing walls,two blocks,A46,0.25
fd7589d3a8ee5faa,opposing walls,two opposite blocks,A46,0.5
fe78ac39d3bbe1a4,opposing walls,wall,A46,0.25
19b68a143bdfdb73,opposing walls,wall design,A46,0
acf0635e7b226dd6,opposing walls,wall paintings,A46,0
701198e2a6aa1ce2,opposing walls,wall sides,A46,0.25
1b28e8fcbfe89035,opposing walls,walls facing each other,A46,0.75
6675df5baa4b6eef,opposing walls,wheels,A46,0
28537ee17cdfd9fb,opposing walls,adjacent,A47,0.25
dbcfff9eb3bdab20,opposing walls,adjacent walls,A47,0.5
d4ca7825b97acaf1,opposing walls,opposed members,A47,0.5
a31c5588b6e66a11,opposing walls,opposed side,A47,0.5
a261188676f93c41,opposing walls,opposed side walls,A47,0.5
cb55ecf65c3f70b8,opposing walls,opposed walls,A47,1
75b6be7aeb3a3bd4,opposing walls,opposing members,A47,0.5
aba20281de46f7ac,opposing walls,side members,A47,0.25
ac4c6b3978f093fb,opposing walls,side walls,A47,0.5
37f089c499378ca5,opposing walls,sides,A47,0.25
c65dcaf165463174,opposing walls,sidewalls,A47,0.5
3e4c921f65c14316,opposing walls,spaced side,A47,0.25
ea85468fce5f3af3,opposing walls,spaced side walls,A47,0.5
fb85b8e13162ecae,opposing walls,spaced walls,A47,0.5
b16a7ffb093484d6,opposing walls,walls,A47,0.5
d551a7ffa7a4e9fc,opposing walls,blocks,B60,0.25
5c61b8382ac008ee,opposing walls,edge grooves,B60,0.25
c455573d2dc5b766,opposing walls,edge walls,B60,0.5
8dd74a56738ec984,opposing walls,edges,B60,0.25
22fa4c5c1b3ef902,opposing walls,enclosed tubes,B60,0.25
61a328bcb10f0754,opposing walls,fixing flexible ducts,B60,0.25
6905df95996f54e0,opposing walls,land grooves,B60,0.25
84ea3620f6a7e0f5,opposing walls,land portions,B60,0.25
c964beaa87d034cb,opposing walls,lumen wall face blood flow,B60,0
4ec7ede9ccb7680c,opposing walls,occupants of vehicles,B60,0.25
d64ad13108d06d37,opposing walls,opposing barriers,B60,0.75
149c9ea7af6274e5,opposing walls,opposing candidate,B60,0
7ebadc605a243048,opposing walls,opposing end walls,B60,0.5
7a57a43b63a55b83,opposing walls,opposing longitudinal walls,B60,0.5
6024c7b6085dbe35,opposing walls,opposing mail,B60,0
1025cd599a000e64,opposing walls,opposing muscle,B60,0
24abd13c9037678e,opposing walls,opposing partitions,B60,0.75
80db48743e52894b,opposing walls,opposing side surfaces,B60,0.5
88b9d79bf26d0a1e,opposing walls,opposing side walls,B60,0.5
aacac7c86be9d4f6,opposing walls,opposing sidewalls,B60,0.5
32b030d1ee5cea84,opposing walls,opposing surfaces,B60,0.75
a1c32cf859e3b836,opposing walls,opposing wall members,B60,0.5
7ab554b78551bce0,opposing walls,opposing walls,B60,1
2a9a82526fbee314,opposing walls,opposite end surfaces,B60,0.5
3e29fedb705fa598,opposing walls,opposite end walls,B60,0.5
2174fbaf765a8f43,opposing walls,opposite opposing walls,B60,0.5
984ecf7960e1cc2b,opposing walls,opposite side surfaces,B60,0.5
76a40686e98d4521,opposing walls,opposite side walls,B60,0.5
